course_id,module_number,module_title,lesson_number,lesson_title,lesson_token,is_video,is_homework
6e4837f0a65c68efbfdd0594d6774701,4,"Числа, строки и даты",6,Конкатенация и сравнение строк,ef84b2d6-a243-48c1-8fa8-665675b36f03,true,false
6e4837f0a65c68efbfdd0594d6774701,4,"Числа, строки и даты",7,Регулярные выражения,2c4ef71e-6798-48c2-b8dc-941b57264210,true,false
6e4837f0a65c68efbfdd0594d6774701,4,"Числа, строки и даты",8,Календарь и метка времени,dc3d645b-35a6-46d0-a14d-76c24de9686d,true,false
6e4837f0a65c68efbfdd0594d6774701,4,"Числа, строки и даты",9,Домашняя работа,dc33a24d-c067-4d26-8f16-cc77edd48ef0,false,true
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,1,Интро,71780e30-8322-4e54-8420-1f7f0dafd813,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,2,Массивы,5ed719b4-489e-4caa-8e05-790c39180fd4,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,3,Списки. Очередь и стэк,33bda404-d155-476d-a3f6-290fb392d7e9,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,4,Наборы уникальных элементов,2b93c57e-34ca-4a80-b089-05410c19b321,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,5,Карты данных. Ключи и значения,eb2d7987-8971-4997-bb88-ea9dfaa54cc5,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,6,Поиск и сортировка,72801ad4-5313-4c78-acb3-c4649766463e,true,false
6e4837f0a65c68efbfdd0594d6774701,5,Массивы и коллекции,7,Домашняя работа,ab502436-29ca-4ecc-8bae-3d9690039e05,false,true
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,1,Наследование классов,71a769c4-55a7-4402-a8a8-b577c9351e13,true,false
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,2,Доступ к методам и переменным,7f61f44d-aa9c-40ea-9978-0827d91aa517,true,false
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,3,Абстрактные классы,e0cb79ed-7ba1-44cf-8d20-a0b87c1f597b,true,false
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,4,Интерфейсы и полиморфизм,e08d0427-0045-4a65-a0e6-322dc7df282c,true,false
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,5,Проектирование приложений,a25feade-fde4-42aa-ba49-658e52b811b9,true,false
6e4837f0a65c68efbfdd0594d6774701,6,Наследование и полиморфизм,6,Домашняя работа,4e21ed45-c9c4-478e-8c98-b6d6e49f39ba,false,true
6e4837f0a65c68efbfdd0594d6774701,7,Тестирование и отладка,1,Обработка исключений,9ac1bd1d-fac6-4370-bba5-1fc4d6d1da4b,true,false
6e4837f0a65c68efbfdd0594d6774701,7,Тестирование и отладка,2,Типы исключений,7dc4ced9-e643-4906-905b-e2963272f074,true,false
6e4837f0a65c68efbfdd0594d6774701,7,Тестирование и отладка,3,Отладка приложений,0cfac408-fc0f-465e-8cbb-e6008b209a6d,true,false
6e4837f0a65c68efbfdd0594d6774701,7,Тестирование и отладка,4,Модульное тестирование,cad28661-297e-43ef-82e1-7146b86eaf31,true,false
6e4837f0a65c68efbfdd0594d6774701,7,Тестирование и отладка,5,Домашняя работа,c74ebbd2-d795-409e-8dbf-fdd6689d586d,false,true
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,1,Создаём простой интерфейс,db5c6f4a-e9d9-4ef1-8a56-637002c85f95,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,2,События и их обработка,1ca4231d-8aaf-4e29-84ff-e99b7f55da52,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,3,Диалоговые окна,3a35c794-3790-4cd1-9820-c552178ac224,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,4,Менеджеры компоновки,60fde54a-a31e-4fec-a62f-524ee06f1c8f,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,5,Компоненты и контейнеры,0fe56377-170a-4888-9e32-2a5619b31d6d,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,6,Структура сложного GUI,21ffec8d-0bf7-4207-bd91-ca592ba628cb,true,false
6e4837f0a65c68efbfdd0594d6774701,8,Основы построения GUI,7,Домашняя работа,83fac2b0-72f5-4fd9-87db-a87cbbe7c210,false,true
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,1,Стиль оформления,524726a2-919e-4951-93bb-a407dad56281,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,2,Отступы и выравнивание,379203bd-dd03-4222-ab6c-d7cf427d71f0,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,3,Цвета и прозрачность,9999d404-acd1-4ff0-89fe-5ebdf0e627a0,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,4,Рисование изображений и фигур,1a7489c5-3452-4e83-91a2-8c7b0b90eb6d,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,5,Границы элементов,6701ae0c-a917-4809-9601-4015316d597e,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,6,Надписи и шрифты,17651499-77b6-4259-a3e3-bf668a527930,true,false
6e4837f0a65c68efbfdd0594d6774701,9,Внешний вид GUI и рисование,7,Домашняя работа,6e973122-c22c-4053-8e81-f174aaed4005,false,true
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,1,Чтение файлов,bec84ce7-ec53-4acc-8a42-ad4ab1d3afd1,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,2,Запись в файл,e7bb24a6-32e8-4871-9c87-ea7d80d32cf6,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,3,Табличные файлы,5bee8ad5-6df3-4b92-80c8-f6e70854a5c0,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,4,Файлы XML и HTML,cf996e21-698b-4900-b776-a5328a0f1b23,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,5,Файлы JSON,ba4b21c4-1657-4cc0-872d-88bba77d769b,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,6,Чтение файлов из сети,93a9c30f-f186-4101-82fa-1e1f94f2a45b,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,7,Конфигурационные файлы,f9dd3551-0a79-46ad-b982-89ade2ac19f6,true,false
6e4837f0a65c68efbfdd0594d6774701,10,Работа с файлами и сетью,8,Домашняя работа,7c0e9ac1-ea7f-4bfd-b639-29de5aaf7c7c,false,true
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,1,Установка MySQL,01badb75-ebb1-44f8-8833-583b10bd6595,true,false
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,2,"Таблицы, поля и записи",9545f43d-a2b0-43f7-a182-7565a92fa361,true,false
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,3,ORM: объекты и записи,669d65f1-ba9f-474f-9b64-750889a7839b,true,false
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,4,"Добавление, удаление и обновление",2d2a8fe7-ad69-47ce-b277-fece73277cc7,true,false
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,5,Сортировка и группировка,47cdbdfb-b9c8-4753-bf23-2e59f91c8938,true,false
6e4837f0a65c68efbfdd0594d6774701,11,Работа с базами данных,6,Домашняя работа,199a0709-869e-4800-940b-53d5b8712ed8,false,true
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,1,Процессы и потоки,678df66f-7f5a-45e1-9c9a-21a29bfd5894,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,2,Приостановка и прерывание,e910f475-4802-460f-ab85-44bdb5bb2b50,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,3,Состояние гонки и критические секции,f4dec10e-f7d8-4520-94eb-f82b781317cf,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,4,Взаимная блокировка,f7d9e269-7ba4-49a4-b21a-b0037097fd37,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,5,Синхронизация методов,9507a4e1-dbe0-4657-bc46-ae2c401206cb,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,6,Потокобезопасность,e815aaa1-c198-4c00-a611-c54578da26a2,true,false
6e4837f0a65c68efbfdd0594d6774701,12,Многопоточность,7,Домашняя работа,7d97ec33-6637-49c3-976b-34ad8a7edcaa,false,true
6e4837f0a65c68efbfdd0594d6774701,13,Оптимизация кода и приложений,1,Факторы производительности,cdddee6e-ca0a-42a3-b0b3-b0b333333e1a,true,false
6e4837f0a65c68efbfdd0594d6774701,13,Оптимизация кода и приложений,2,Оптимизация по времени,682b0471-0c19-4c97-9ac1-48aee54a125c,true,false
6e4837f0a65c68efbfdd0594d6774701,13,Оптимизация кода и приложений,3,Оптимизация по памяти,124a166b-a36c-4416-91e9-a4c4672e9fa0,true,false
6e4837f0a65c68efbfdd0594d6774701,13,Оптимизация кода и приложений,4,Оптимизация работы с базами данных,bfca8bcb-fa09-4e8e-8f3f-7ac13b047727,true,false
6e4837f0a65c68efbfdd0594d6774701,13,Оптимизация кода и приложений,5,Домашняя работа,939fcf16-62b8-4115-aafc-58a3b1e56a67,false,true
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,1,Структура веб-страницы,d12a8b33-6f42-460a-890a-91aff1cbb051,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,2,Строчные HTML-элементы,046f79d7-ed09-44bf-800a-3f80ed7f3e4f,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,3,Блочные HTML-элементы,90873e2a-07db-4308-8752-3760104ea2c4,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,4,Каскадные таблицы стилей (CSS),6df84829-e057-4384-add8-808b371817e2,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,5,Подключение JavaScript-кода,fdb8b872-a722-478f-bb1b-7c4938117161,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,6,Java Server Pages (JSP),dc7f806b-5314-4724-83be-31ec19f8c078,true,false
6e4837f0a65c68efbfdd0594d6774701,14,Основы построения веб-приложений,7,Домашняя работа,b88c4bc4-c0e5-46b3-9824-c7c770a65636,false,true
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",1,Формы и поля форм,2e5a11e5-c43f-4c48-8a94-3ffa2c1ec53a,true,false
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",2,Отправка и получение данных,0f13645a-7195-4b2e-b818-d94b3712b121,true,false
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",3,Заголовки запроса и ответа,5b2aa250-320e-476f-9bcd-b3e62a3ed129,true,false
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",4,Куки и сессии,d7356f52-9187-4ca1-8868-4a6c86c1f26a,true,false
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",5,Взаимодействие с базой данных,4d5eb379-330e-45c9-a7b2-83749a42491e,true,false
6e4837f0a65c68efbfdd0594d6774701,15,"Веб-приложения: формы, заголовки и сессии",6,Домашняя работа,06eff1c0-1cf1-4c1a-be53-f0d6bf34308f,false,true
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,1,Java-апплеты,2ef6f6c3-05ac-4fe9-917c-93f07d524dce,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,2,Сервлеты,58b455c2-08c6-446b-8ea8-ff8bced058bd,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,3,Фреймворки,0bee3217-476f-4ef1-b48a-d7c1984dd851,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,4,Нереляционные базы данных,6d497549-b386-495e-b443-4ccbe853a9b3,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,5,Android-приложения,c9957f7c-f058-4b74-91bc-5fd48052014c,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,6,Системы сборки,a16daff8-f13b-4839-b0dd-89590ed171b3,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,7,Системы контроля версий,35c5b739-e944-4869-8e52-b0cb7b92b0fa,true,false
6e4837f0a65c68efbfdd0594d6774701,16,Заключительный модуль,8,Дипломная работа,3f365ad0-a859-49a9-981f-fda8ab005a48,true,false
6e4837f0a65c68efbfdd0594d6774701,17,Итоговая тема,1,Экзаменационная работа,8c7e7ee4-8141-47f5-a3b4-57a82c4c345c,false,true
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,1,Обзор курса и организационные вопросы,4c56da5d-b2d6-4dde-8e47-14ac3c7b255a,true,false
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,2,"Что нужно знать и уметь, чтобы стать профи в Social Media?",abdccc97-260d-4a84-8e7d-a72248ea4699,true,false
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,3,Что такое стратегия бизнеса?,efea8165-c669-4e52-8ee2-72f0288659d7,true,false
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,4,Как определить задачи SMM-менеджмента,fd5ecbf0-91cf-4ca8-965f-98970d39e405,true,false
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,5,Маркетинг для SMM-менеджера,fb3ed400-ef1e-4e15-9f29-35bb220aa42c,true,false
842218e7c983795934bbe4533c0888c8,1,Постановка задачи и анализ ,6,Домашняя работа,7a5eaaef-8702-426e-9fa1-7a8e902b2bc9,false,true
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,1,Основы управления проектами. Бриф и КП,2e97368c-fbda-4824-8fe7-cf1fb990b988,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,2,Что такое SMM стратегия?,a3d55f70-9c2c-4b87-ac49-dc5ed2a07821,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,3,Анализ аудитории,7ba42d26-99ee-4b56-bdcb-8bc3f2e00f9b,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,4,Анализ конкурентов,39cf1c98-43b5-427b-b6b7-bc18340f46a6,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,5,Анализ бренда и продукта,69f57fd2-bf63-456b-9616-3014111e1bbe,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,6,Система KPI,4d8010f4-5569-4a06-b8ed-def6d2888872,true,false
842218e7c983795934bbe4533c0888c8,2,Разработка стратегии продвижения в Social Media,7,Домашняя работа,22a8982c-5763-4a70-a213-5e120957cabc,false,true
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,1,Как принимать задачи на креатив: разбор брифа,f02bab29-f55a-4646-9965-c842d0daebcb,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,2,Как понять свою аудиторию,9f507b3a-3701-45b7-9443-beea7de4f948,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,3,Как создавать идеи,ef95c118-6341-4fde-bbb0-40716e2e46db,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,4,Раскладываем идею на контент,15228f34-7932-41f7-8c65-817bde85d7a4,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,5,Разработка нативных интеграций у блогеров,619abdbd-c428-4f14-b329-ac3e776454a3,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,6,Как познать ТЗен: постановка задач креативной команде,d38eaeb8-bd8f-4112-86fd-cbb40c6e0018,true,false
842218e7c983795934bbe4533c0888c8,3,Разработка креативных решений,7,Домашняя работа,2272b2f3-dbf5-42ee-8eec-4ec25737c7ba,false,true
842218e7c983795934bbe4533c0888c8,4,Дизайн для не дизайнеров,1,Основы создания рекламной графики для digital,503d4859-6663-43b0-8c3d-7dec11b4eed1,true,false
842218e7c983795934bbe4533c0888c8,4,Дизайн для не дизайнеров,2,Практические навыки работы в Adobe Photoshop и Adobe Illustrator,81e48ab4-74f4-487a-8f84-6ddc074840e1,true,false
842218e7c983795934bbe4533c0888c8,4,Дизайн для не дизайнеров,3,"Основы типографики, композиции и работы с цветом",a6bb08e3-a8e1-4bd9-a51b-6d5b32c839bb,true,false
842218e7c983795934bbe4533c0888c8,4,Дизайн для не дизайнеров,4,Домашняя работа,fc7e346e-10dd-4060-b608-1b2530bb4741,false,true
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,1,Текст: как складывать слова в предложения,84971b7d-d6fd-4bc7-9043-373eef8541fb,true,false
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,2,Как писать не уныло и рекламно,2c244303-804d-4fb8-b84a-1d0ccff822e4,true,false
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,3,Структура рекламного текста ,0d25c0b6-12ec-4855-a2a2-ede6a298aaea,true,false
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,4,Редактура текста,1563ed30-b603-40f7-bc74-df895f7bb342,true,false
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,5,Работа с авторами,01244364-c9c8-4b1a-be35-b841a378a39f,true,false
842218e7c983795934bbe4533c0888c8,5,Как писать хорошие тексты,6,Домашняя работа,9f73c913-4e02-41c0-bad7-9a5a2485574f,false,true
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",1,Что такое таргетированная реклама,58f9095f-16fc-44c4-a6c1-05c1999f5b42,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",2,Выбираем сегменты ЦА и придумываем креативы,7336db9f-0158-4702-adf2-9487bf79eee5,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",3,Учимся работать с парсерами аудитории,ee22d90d-b9e5-462c-95e2-97610bf2b9eb,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",4,"Ретаргетинг, Look-alike и кастомные аудитории",2abdfe33-4209-468b-991b-8c8ea8d02487,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",5,"Запускаем, тестируем и оптимизируем рекламную кампанию",29c11423-f8f6-496b-8ae3-97ef3c5fcc21,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",6,Основы медиапланирования и определения KPI,dc99d36b-8373-45e1-8acf-54bf3608e2a2,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",7,Разбираемся в системах аналитики,9f0bed1e-0116-4a58-b0ef-2ff865b9c145,true,false
842218e7c983795934bbe4533c0888c8,6,"Продвижение в VK, FB, MyTarget",8,Домашняя работа,4c3cc4c2-c56d-461b-9293-28c817961072,false,true
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,1,Как найти специалистов в команду и подрядчиков,3e38d206-8d06-459c-984a-95a3a38555d6,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,2,Как работать с командой? ,8d23a282-99ed-46d5-b205-33f912434135,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,3,Как строится любой проект,b358effb-ae58-40c1-84b1-6d427c5bad41,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,4,Как правильно ставить задачи команде,619e4456-728e-41dc-90c5-b9ab7e0410c1,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,5,Полезные инструменты,b9b8697c-a740-4fad-8440-9f9bfa0503e6,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,6,"Что делать, когда команда увеличивается",7c4b68b1-af9b-4a0e-9fa3-ecc91db9846e,true,false
842218e7c983795934bbe4533c0888c8,7,Запуск проекта и управление командой,7,Тест,0a09dfe0-32ea-42bd-8d5b-566256b726b0,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,1,"Как настроить рутинные задачи: постинг, редактура и модерация",85ea69ab-8b8f-4168-b388-41e6b3580bec,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,2,Как настроить рутинные задачи: редактура и модерация,b5353e03-e2a8-47c6-af9e-677d0ab650ab,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,3,Как отрабатывать негатив,f811a4de-fbd6-4524-9966-7648cfc50315,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,4,Как вовлекать аудиторию?,fc9f5e63-71ac-42f6-b9e3-d9eb2789c116,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,5,Работа с блогерами,d6ca828c-9e75-4c3f-a1b9-386a5b5215e9,true,false
842218e7c983795934bbe4533c0888c8,8,Коммьюнити-менеджмент,6,Домашняя работа,b91a0cf2-3e77-4bbc-8710-bf633558a162,false,true
842218e7c983795934bbe4533c0888c8,9,Как работать с клиентом,1,Как организовать съемки?,7c78b6fc-591c-42db-8247-3f36f58eef0f,true,false
842218e7c983795934bbe4533c0888c8,9,Как работать с клиентом,2,Как вести переписку и общение с клиентом,4eac3915-0757-4999-9af5-0935203dc053,true,false
842218e7c983795934bbe4533c0888c8,9,Как работать с клиентом,3,Больше полезных программ,26ff812f-da47-4989-9430-6975f66514aa,true,false
842218e7c983795934bbe4533c0888c8,9,Как работать с клиентом,4,Как работать со статистикой соцсетей,52391dec-ea12-460d-b610-8144d469f60d,true,false
842218e7c983795934bbe4533c0888c8,9,Как работать с клиентом,5,ORM,bf332506-d218-4595-bb7a-eafb567dd6ef,true,false
842218e7c983795934bbe4533c0888c8,10,Бонусный модуль,1,Как вести переговоры с клиентом,b47e2083-5647-486c-9b3e-09be818d5327,true,false
842218e7c983795934bbe4533c0888c8,10,Бонусный модуль,2,Как вести переговоры с клиентом — разбор кейса,086a421e-73de-4058-a4be-07d4c2cd410d,true,false
842218e7c983795934bbe4533c0888c8,10,Бонусный модуль,3,Как провести идеальный брифинг,9f8dbcb5-2a99-4116-a8ad-fd3343d73a2b,true,false
842218e7c983795934bbe4533c0888c8,10,Бонусный модуль,4,Диагностируем проблему,ccb49aed-1196-4fed-a8be-989f068661c9,true,false
842218e7c983795934bbe4533c0888c8,10,Бонусный модуль,5,Можем ли мы решить проблему заказчика средствами SMM,0c163093-ed99-4245-885f-292399e70140,true,false
842218e7c983795934bbe4533c0888c8,11,Информация о дипломном проекте,1,Информация о дипломном проекте,1e1bc49e-250f-442f-bbb6-46b626b4779a,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,1,Какие бывают программы,cf394764-8850-4a0a-8d02-03470fe5345c,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,2,Где и для чего применяется Java,b3c2b829-aa3f-4607-a829-b74b69071b19,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,3,Как выглядит программный код,c25eac6e-b6bb-4de6-957f-f077f07856fc,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,4,Установка среды разработки,0ac58921-5765-40aa-aec9-544f8313e3f6,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,5,Исправляем готовое приложение,b28da8d8-0a6e-40bd-b01d-d529d1ad260d,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,6,Пишем консольное приложение,4169a6a6-37f2-4c0d-8eff-71ad916e2665,true,false
943306102e5b067d08a29094f37b8193,1,Вводный модуль,7,Домашняя работа,0ac8c65b-247a-4ffb-beca-c7ba622d092a,false,true
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,1,Что вообще бывает в коде,7862de04-f0ba-4dcf-8f83-1f50de72b339,true,false
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,2,Переменные в Java,8c2339fd-af56-4676-ad1b-84293d5a68f7,true,false
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,3,"Boolean, операторы сравнения и условные операторы",911a0ad2-d199-4032-800a-f4ddb8d18530,true,false
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,4,Циклы,2a1c95a0-2ad4-441a-a448-9da733a37f32,true,false
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,5,Разбираем сложный код,6dc31428-4294-468c-b1ab-33ed1744b23c,true,false
943306102e5b067d08a29094f37b8193,2,Синтаксис языка,6,Домашняя работа,c667c207-43ae-4229-a508-842137a51b3b,false,true
943306102e5b067d08a29094f37b8193,3,Объекты и классы,1,Понятие класса и объекта,e14cb8fe-7643-4718-b13f-776193e6b32f,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,2,"Метод, параметры, return",81df66e4-a353-4a27-933d-a0ec3d047aa7,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,3,Статические методы и переменные,b1dc27ea-0bbe-4084-aca4-3c3985a1efb6,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,4,Константы и Enum,7c3ba329-2c85-429d-9f40-fdc40a70d059,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,5,Создание объектов и конструктор,b589d20f-69e3-4227-a18f-20d0da910fec,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,6,"Инкапсуляция, геттеры и сеттеры",b7cb1da2-3a6d-424d-9567-86d5d001ec4c,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,7,Копирование объектов,cc7f9893-4741-4b4d-a02b-ef2c1bb42a96,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,8,Внешние библиотеки классов,e85d8b50-348d-437b-8602-19595104f0d0,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,9,Создание JAR-файлов,5875570f-f4be-4731-97a2-89b02e3aabb0,true,false
943306102e5b067d08a29094f37b8193,3,Объекты и классы,10,Домашняя работа,4653411f-c993-447b-9722-4506de8f6b97,false,true
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",1,Объекты и примитивы,8d437cd4-4957-4c8e-b03f-1ff609ec1e94,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",2,Зачем нужны объекты и примитивы,1350da42-64d3-457e-8205-be928fdfe3e0,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",3,Значения по умолчанию,02c310f9-f693-4f4c-adcd-125e68dfe268,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",4,Boxing и unboxing,b434fa0b-26ba-41f5-822a-e99c503592b2,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",5,Повторяем изученное,24a543ae-51d5-4c35-a362-11ffe51dab69,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",6,Домашняя работа 4.1,69816d53-c480-44cf-9fd1-3f4ec66a71c3,false,true
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",7,Какие бывают числа,a3b620e4-4629-45f3-b25b-54aa45396c8c,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",8,Биты и байты,aa374f52-9b8d-4639-99b4-e5cbfe274b12,true,false
943306102e5b067d08a29094f37b8193,4,"Числа, строки и даты",9,Числа int и double,e73bbfc7-604f-40dd-a819-534d724e2f24,true,false
